AUGX:3,107228174603174
AUID:62,339126946428586
AUPH:16,240886908730158
AUR:6,753105158730153
AURA:17,39228142462311
AUTL:4,555503968253967
AUUD:1,8751468253968242
AUVI:16,109642882936516
AUVIP:25,220954359126992
AVAH:5,3401488095238125
AVAV:82,42990087499997
AVDL:6,734781746031748
AVDX:11,951976286729867
AVGO:554,9621837599211
AVGR:115,72702360515876
AVHI:9,926188172043021
AVHIU:10,121885167464125
AVID:29,592678960317453
AVIR:12,217212285714286
AVNW:30,385119033730167
AVO:15,69213693650793
AVPT:6,460821428571426
AVRO:2,8220833333333326
AVT:41,29158720436506
AVTE:14,481361126984122
AVTX:15,12153969047618
AVXL:14,039793660714288
AWH:25,177083333333346
AWRE:3,096150793650796
AXDX:33,14325388095237
AXGN:10,59994047222221
AXLA:59,56557537896825
AXNX:59,631845196428614
AXON:139,2903770178572
AXSM:33,44316665079365
AXTI:7,502123015873016
AY:34,8043135138889
AYRO:14,637301599206353
AYTU:30,473809646825394
AZ:5,792095238095239
AZN:61,567361198412705
AZPN:158,7734322916666
AZTA:87,26601168849199
BAFN:22,60330557142857
BAND:53,185686422619064
BANF:77,23128980555545
BANR:58,388789722222214
BANX:20,942936565476195
BAOS:7,031630952380952
BASE:24,54303175992066
BATRA:27,340178555555546
BATRK:26,536914666666657
BBCP:7,359079365079367
BBGI:1,9136904761904756
BBIG:46,874639049603154
BBIO:23,097234091269836
BBLG:77,5376302464455
BBLGW:0,456372037914692
BBQ:13,717892857142866
BBSI:73,59892869642856
